rec_idx,team_id,n_players,player_ids,player_names
309,1753,30,122089|46843|126394|47920|123817|113271|125779|132059|140284|126481|141127|140951|122164|141495|37488|139883|38437|136035|126395|123871|47427|122054|125781|39538|134477|134880|140061|103325|136033|124891,伊戈尔·列修克|罗曼·诺伊施泰特|罗曼·叶夫根耶夫|吉列尔莫·巴雷拉|德米特里·斯科平采夫|尼古拉·莫罗|达尼尔·福明|塞巴斯蒂安·希曼斯基|扎卡里安|丹尼尔·列索沃伊|丘卡文|布达乔夫|绍尔贝克·普利耶夫|库蒂茨基|谢尔盖·帕尔希夫柳克|谢尔盖·斯列波夫|查尔斯·卡博雷|伊戈尔·什科利克|达尼尔·利波沃伊|维亚切斯拉夫·格鲁列夫|克林顿·恩杰|西尔维斯特·伊格布恩|尼克莱·科姆利申科|安东·舒宁|桑加尔|拉苏尔·米察耶夫|弗拉季斯拉夫·亚鲁科夫|伊万·奥尔德茨|波格丹·佐林|弗拉基米尔·莫斯克维切夫
310,1760,40,113574|34638|38791|37274|124329|127385|118966|112446|101252|143489|143488|109547|45208|111079|118241|101632|43023|100538|140182|142851|102694|126789|144554|143933|108074|60863|126788|110657|100550|108344|118556|141934|112978|120351|127651|113839|141834|115211|124266|44498,丹尼尔·本特利|阿德里安·马里亚帕|纳森·贝克|辛普森|杰伊·达席尔瓦|安-诺厄·马桑戈|泰里克·巴金森|凯西·帕尔默|纳基·韦尔斯|斯科特|康韦|马克斯·奥利里|托马什·卡拉斯|扎克·维纳|泽泽·塞塞尼翁|托米·罗|安德烈斯·魏曼|亨利·兰斯伯里|托勒|爱德华兹|法马拉·迪德希奥|詹尼|布里顿|哈维·威尔斯-理查兹|泰勒·穆尔|杰克·亨特|普林格尔|亚当·纳吉|杰米·帕特森|乔·威廉姆斯|沃尔什|史密斯|马利·沃特金斯|欧皮·爱德华兹|皮尔逊|卡勒姆·奥多达|贝尔|哈基布·阿德拉昆|安托万·塞门约|克里斯·马丁
311,1765,40,61145|109963|134733|103581|112796|59803|45113|109966|128146|123749|44417|141150|108117|119139|100121|104497|40710|116134|133149|60760|114017|47305|33784|114224|141509|141510|128154|125824|141511|101860|128128|124951|100132|113760|125765|134735|141512|125767|134734|134748,阿龙·埃斯坎德利|赫尔曼·桑切斯|佩佩|巴列霍|扬·埃特基|费德·比科|迪米特里·富尔基耶|安东尼奥·普埃尔塔斯|阿尔韦托·索罗|路易斯·苏亚雷斯|豪尔赫·莫利纳|阿诺·法布雷加|多明戈斯·杜阿尔特|内温·佩雷斯|维克托·迪亚斯|阿德里安·马林|马克西姆·戈纳隆斯|扬赫尔·埃雷拉|胡安·布鲁内|肯尼迪|多明戈斯·基纳|达尔温·马奇斯|索尔达多|若昂·科斯塔|安赫尔·吉梅内斯|拉斐尔·罗梅罗|内德尔·洛萨诺|福比|塞尔吉奥·巴尔西亚|基尼|卡洛斯·内瓦|埃里斯·阿贝迪尼|蒙托罗|路易斯·米利亚|阿尔瓦罗·布拉沃|伊萨玛|劳尔·托雷特|埃丘|阿兰达|普洛默
312,1804,37,139807|121947|120430|116054|42346|110762|46751|4526|107909|113986|108186|106618|110071|140598|133418|144025|63675|142268|110485|129378|124374|129508|133237|103035|138659|139806|137766|117642|130507|113245|108705|127152|118070|138581|142365|113940|139808,马图什·特马尔|若热·费尔南德斯|阿卜杜勒·穆明|法莱·萨科|西尔维奥|佩佩卢|安德烈·安德烈|里卡多·夸雷斯马|罗希尼亚|马库斯·爱德华兹|奥斯卡·埃斯图皮尼安|若纳坦|伊萨·苏利曼|瓦塔拉|门萨|赫尔德·萨|阿尔哈桑·瓦卡索|安德烈·阿马罗|詹维尔|安德烈·阿尔梅达|鲁本·拉梅拉斯|莱尔·福斯特|布鲁诺·杜阿尔特|布鲁诺·瓦雷拉|塞尔顿·比奥伊|尼古拉·蒂埃|扬·比塞克|马斯卡雷纳斯|约纳斯·卡尔斯|迈克尔·阿古|约瑟夫·阿莫阿|米格尔·路易斯|埃利亚斯·埃布克巴卡|雅各布·马多克斯|路易斯·埃斯特夫斯|韦尔顿|诺厄·霍尔姆
313,1809,29,121069|121067|121127|47175|121068|37446|121071|45179|110523|45320|116283|57129|133682|107705|121120|123570|47072|123770|104961|124582|6111|39912|116837|112082|112031|130825|133424|133425|140984,阿里·沙沙尔·武拉尔|贾内尔·奥斯曼帕夏|乌乌尔·奇夫特奇|伊萨克·科菲|齐亚·埃达尔|克劳德米尔|哈坎·阿尔斯兰|费萨尔·法热|罗德里格·宁加|马克斯·格拉德尔|奥拉仁瓦朱·卡约德|马马杜·萨马萨|穆罕默德·通杰尔|阿隆·阿平丹戈耶|艾哈迈德·奥乌兹|罗宾·亚尔琴|谢尔盖·雷巴尔卡|凯雷姆·凯斯金|泰勒·博伊德|埃尔多安·耶希尔尤尔特|阿鲁纳·科内|穆斯塔法·雅塔巴雷|豪尔赫·费利克斯|穆阿迈尔·伊尔迪里姆|桑巴·卡马拉|阿拉丁·奥库穆斯|米凯尔·巴尔卡亚|萨法·冈达克|基利卡亚
314,1818,27,117357|101650|126968|140240|120468|101023|120475|123153|110734|102928|58648|124644|136052|120470|137279|47551|129529|103322|109047|47376|124960|129619|130559|144312|124959|139971|144650,雅各布·林内|拉斯穆斯·特兰德|马蒂亚斯·罗斯|格兰利|克里斯托弗·帕勒森|雅各布·阿尔曼|马格努斯·克里斯滕森|伊韦尔·福苏姆|鲁文·埃赖斯·阿尔卡拉斯|汤姆·范韦尔特|卡斯帕·库斯克|安德烈亚斯·汉森|汉内斯博|罗伯特·卡基托|佩德罗·费雷拉|奥斯卡·西耶马克|马尔特·赫伊霍尔特|弗雷德里克·伯尔斯廷|萨姆尔森|卢卡斯·安诺生|奥利弗·克利滕|蒂姆·普里卡|蒂莫泰·恩卡达|桑德尔|卢卡斯·克利滕|弗拉基米尔·普里约维奇|汉森
315,1832,28,125981|47790|61067|120440|124026|126905|103084|120445|120436|128107|120634|38323|127161|121192|124027|41109|109743|47708|132460|132461|135587|131938|116360|141490|127524|142375|138406|141952,马温·施韦贝|安德烈亚斯·马克瑟|希约蒂尔·赫尔曼松|安东尼·容|莫滕·弗伦德鲁普|耶斯佩尔·林斯特伦|拉塞·克里斯滕森|安德烈亚斯·布鲁斯|凯文·门萨|西蒙·赫德隆|米卡埃尔·乌雷|米凯尔·特奥内斯|马斯·赫尔曼森|西居尔·罗斯泰德|约埃尔·卡邦戈|米凯尔·卢姆|布拉斯·里韦罗斯|约瑟普·拉多舍维奇|彼得·比尤尔|托比亚斯·伯尔基耶特|阿尼·苏莱曼|雷扎恩·科卢|帕夫洛维奇|吉迪乌斯|安德森|费莱纽斯|马赛厄斯·奎斯塔加登|辛格
316,1909,31,107693|133132|40559|131286|115652|101780|107869|103894|112973|37028|130745|101127|126579|46967|118068|101106|114907|44497|44562|8760|126320|133144|126924|138531|140818|126920|133133|103510|140149|141603|133135,弗雷德里克·伍德曼|本杰明·卡班戈|凯尔·诺顿|圭希|康纳·罗伯茨|杰克·比德韦尔|马特·格兰姆斯|杰伊·富尔顿|康纳·霍里哈恩|安德烈·阿尤|贾迈勒·洛|本·哈默|本达|瑞恩·本内特|乔·拉蒂博迪耶|基伦·弗里曼|瑞安·曼宁|科里·史密斯|内森·戴尔|韦恩·劳特利奇|扬·丹达|摩根·惠特克|利亚姆·卡伦|乔舒亚·古尔德|韦伯|布兰登·库珀|蒂冯热·鲁舍沙|乔治·拜尔斯|威廉姆斯|库珀|乔丹·加里克
317,1910,34,45085|16823|45111|114195|123152|103038|133434|117596|118302|101502|119634|135054|101490|102132|118728|112576|63481|113513|118438|133727|39262|108976|143347|114735|110773|108114|117727|141954|114578|126591|112441|115647|140642|140856,巴蒂斯特·雷内|植田直通|卢瓦克·朗德雷|帕特里克·比尔内|比格尔·梅林|阿德里安·库巴斯|安托万·瓦莱里奥|马泰奥·阿兰维|尼克拉斯·埃利亚松|雷诺·里帕尔|穆萨·科内|纳齐赫|安东尼·布里安松|巴勃罗·马丁内斯|克利昂·盖苏姆|索菲亚纳·阿拉库什|卢卡·德沃|齐纳丁·费尔哈特|卢卡·比阿德|查德利|诺朗·鲁|克莱芒·德普雷斯|杜库雷|卢卡·迪亚斯|加埃唐·帕基耶兹|弗洛里安·米格尔|西迪·萨尔|马兰达|拉明·丰巴|亚辛·本拉胡|哈里斯·杜列维奇|萨米·本·阿马尔|马约加|阿里比
318,1919,35,9248|46554|103491|118531|133362|102840|107949|59481|107646|40887|100709|37198|58795|59548|133239|38856|118424|42650|118129|121032|107821|39483|122716|127117|140632|141733|104697|133659|142271|63045|144032|138076|134540|142751|144601,安德雷·孔西利|弗拉德·基里凯什|吉安马尔科·费拉里|耶雷米·托利安|乔治·基里亚科普洛斯|马克西姆·洛佩|曼努埃尔·洛卡特利|多梅尼科·贝拉尔迪|杰雷米·博加|菲利普·尤里西奇|格雷瓜尔·德弗雷尔|詹卢卡·佩戈洛|马尔隆|卡恩·艾汉|梅尔特·莫尔德|费代里科·佩卢索|罗热里奥|佩德罗·奥比昂|哈米德·特拉奥雷|迈赫迪·布拉比亚|卢卡斯·哈拉斯林|弗朗切斯科·卡普托|贾科莫·拉斯帕多里|斯特凡诺·图拉蒂|维塔莱|扎奇|菲利波·罗马尼亚|斯特凡诺·皮奇尼尼|萨卡尼|弗朗切斯科·马尼亚内利|费德里科·阿蒂奥利|梅尔卡蒂|布里安·奥迪|卡拉莫科|萨梅莱
319,1920,27,109443|39687|117341|116988|140515|111953|128214|112775|104855|122307|63386|110312|102301|128212|140246|111949|117181|119097|104412|110649|116832|116908|140516|143156|143907|142306|107930,埃尔汉·卡斯特拉蒂|罗马诺·佩尔蒂科内|达维德·阿多尔尼|卢卡·吉林盖利|唐纳鲁马|曼努埃尔·约里|弗雷德里科·普罗亚|西莫内·布兰卡|阿莱西奥·维塔|弗兰克·察茹|贾科莫·贝雷塔|卢卡·马涅罗|阿戈斯蒂诺·卡米利亚诺|多梅尼科·弗拉雷|卡桑德罗|阿梅代奥·贝内代蒂|尼古拉·帕万|马斯特兰托|马里奥·加尔朱洛|克里斯蒂安·杜尔索|塔弗内利|马尔科·罗萨菲奥|奥古斯耶|佩特|曼弗林|斯马杰拉吉|恩里科·巴尔迪尼
320,1921,39,110831|141381|63279|130911|123437|130634|143330|121379|132701|105113|136230|144206|118529|142256|144200|144002|144204|132694|140552|144202|139890|60162|141608|111095|141379|113865|136219|39191|104334|114040|144203|38308|60294|130635|110843|142340|123438|60033|135165,梅迪纳|加里格利奥|霍纳坦·博蒂内利|朱利安·拿华斯|马科斯·阿夫雷利亚诺|莱昂内尔·皮科|罗戈斯基|阿莱霍·安蒂莱夫|布里安·法里奥利|尼古拉斯·米拉科|布鲁诺·塞普尔韦达|佩尼皮|马特奥·卡拉瓦哈尔|庞博|马丁内斯|罗德里格斯|穆斯西亚|法昆多·克鲁斯普基|卢纳|布塞塔|马蒂亚斯·贝略索|阿兰·鲁伊斯|贝兹|亚历杭德罗·里韦罗|巴贝拉|苏索|加斯顿·贝纳维德斯|埃米利亚诺·帕帕|苏亚雷斯|胡安·安德拉达|布加洛|豪尔赫·奥尔蒂斯|埃米利亚诺·门德斯|赫苏斯·索拉伊雷|尼古拉斯·卡斯特罗|丹尼斯|卢卡斯·内库尔|卢卡斯·阿尔韦滕戈|约拿丹·坎迪亚
321,1922,40,135389|119976|33940|104265|122699|47239|110415|105298|60127|113855|113856|129380|144224|117069|35483|118074|119845|135214|132439|105140|141448|111203|135391|111295|115358|111323|135390|141442|131743|121197|141450|141451|141452|142270|134533|132944|60071|101879|131744|143942,塞瓦斯蒂安·梅萨|何塞·莫亚|雷纳托·奇韦利|埃塞基耶尔·博尼法西奥|伊万·埃尔基亚加|克劳迪奥·雅库布|埃斯特万·罗隆|佛朗哥·克里斯塔尔多|胡安·加罗|诺韦尔托·布里亚斯科|尼古拉斯·科尔德罗|拉斐尔·费拉里奥|莫亚|劳尔·洛扎诺|莱安德罗·格里米|瓦尔特·佩雷斯|迭戈·梅尔卡多|圣地亚哥·海因兹|塞瓦斯蒂安·拉米雷斯|托兰佐|努涅斯|尼古拉斯·席尔瓦|巴勃罗·奥罗|法昆多·坎贝塞斯|华金·门迪韦|卢卡斯·梅罗拉|圣地亚哥·纳瓦罗|明尼切利|塞萨尔·伊瓦涅斯|费德里科·马林|斯皮纳|蒂尔诺|维格纳提|福拉诺|布莱恩·迈达纳|罗德里戈·卡夫拉尔|迭戈·门多萨|安德烈斯·查韦斯|奥古斯丁·库鲁欣卡|阿夫拉姆
322,1923,30,41708|116709|60703|129364|113081|45593|105808|111028|113568|115068|42453|111309|42704|61133|141398|127290|124262|141401|141402|130533|112928|65065|112607|128392|110989|60365|141403|133716|141404|143302,莱昂纳多·布里安|法昆多·加尔塞斯|冈萨洛·皮奥维|法昆多·穆拉|冈萨洛·埃斯科瓦尔|费德里科·莱尔托拉|卡斯特罗|罗德里戈·阿利恩德罗|克里斯蒂安·贝尔纳迪|克里斯蒂安·费雷拉|路易斯·罗德里格斯|伊格纳西奥·奇科|保罗·戈尔茨|卢卡斯·阿塞韦多|梅萨|托马斯·莫斯基翁|耶莱尔·戈埃斯|戈麦斯|冈萨尔维斯|圣地亚哥·皮耶罗蒂|托马斯·桑多瓦尔|威尔逊·莫里罗|尼古拉斯·莱吉萨蒙|华金·哈斯|布鲁诺·比安基|拉斐尔·德尔加多|马丁内斯|法昆多·法里亚斯|莫雷拉|阿兰达
323,1924,33,109830|41594|126619|132527|45572|141523|115524|118184|114059|143395|122329|43759|114385|103434|61115|113497|43193|61049|110408|123005|121317|127187|109747|104297|128491|115067|132438|126804|143327|141441|143394|140905|143328,胡安·埃斯皮诺拉|毛罗·多斯·桑托斯|詹卢卡·费拉里|埃利亚斯·洛佩斯|达米安·佩雷斯|阿布雷戈|卢西亚诺·皮萨罗|马丁·奥赫达|塞瓦斯蒂安·洛莫纳科|拉米雷斯|托马斯·巴达洛尼|内尔松·伊瓦涅斯|冈萨洛·戈尼|乌戈·席尔瓦|莱昂内尔·冈萨雷斯|埃斯科巴|埃德奎尔·里利亚诺|维尔德·卡塔赫纳|法比安·恩里克斯|伦佐·特苏里|巴伦廷·布尔戈瓦|埃塞基耶尔·布尔劳德|克里斯蒂安·科曼|罗伯托·拉米雷斯|马蒂亚斯·索里亚|阿吉尔|阿古斯丁·阿尔瓦雷斯|佩纳|塞尔达|冈萨雷斯|查拉|坎特罗|安东尼奥·加莱亚诺
324,1927,40,105120|60188|112606|114060|118399|122021|136220|118400|122020|117611|126073|105331|141389|111301|118402|32657|144075|35243|141390|43192|127535|132700|141392|144066|144067|141388|144068|144069|144070|144071|143298|132699|143300|144072|144073|60049|65076|144076|141394|144077,伊万·阿沃莱达|毛里西奥·洛略|亚历克西斯·马尔多纳多|亚历克西斯·索萨|埃马努埃尔·科罗内尔|佛朗哥·金特罗斯|亚历杭德罗·卡布雷拉|马丁·帕耶罗|朱利亚诺·加洛波|胡安·阿尔瓦雷斯|卢西亚诺·庞斯|阿尔塔米拉诺|坦科|卢西亚诺·戈麦斯|尼古拉斯·利纳雷斯|霍纳斯·古铁雷斯|伊塞扎|赫苏斯·达托洛|冈萨雷斯|博尔达加雷|奥古斯丁·乌尔齐|胡安·埃马努埃尔·克鲁斯|恩里克|桑蒂利|维拉|弗雷德斯|阿马亚|基罗加|基洛斯|索泰洛|迪卢西亚诺|劳塔罗·里奥斯|大卫·普卡|罗德里格斯|维莱加斯|雷纳尔多·雷尼斯|毛里西奥·奎罗|伊瓦涅斯|罗德里格斯|奥维耶罗
325,1929,40,126622|42670|119079|141109|132674|141117|132676|118428|127012|141122|63073|60677|114370|132675|60243|130667|135361|118957|132863|144178|141121|141120|141870|141106|141107|135360|141108|141112|141113|61098|141110|141114|60699|141115|141119|141118|38115|61100|141124|141125,劳塔罗·莫拉莱斯|吉列尔莫·布尔迪索|阿莱克西斯·佩雷斯|阿吉雷|亚历山德罗·贝尔纳贝伊|塞奇|马蒂亚斯·埃斯基韦尔|卢卡斯·贝拉|佩德罗·德拉维加|奥罗斯科|何塞·桑德|卢卡斯·阿科斯塔|尼古拉斯·塔列尔|马蒂亚斯·佩雷斯|何塞·戈麦斯|尼古拉斯·莫尔甘蒂尼|贝尔纳迪·奥德|托马斯·贝尔蒙特|法昆多·佩雷斯|罗德里格斯|克里拉诺维奇|贝索齐|洛佩斯|坎特罗斯|卢西亚诺·佩拉吉尼|奥斯曼·恩东|阿吉拉尔|洛莫纳科|胡安·罗伯里格兹|莱昂内尔·迪普拉西多|阿兰达|塔巴雷斯|法昆多·基尼翁|布兰科|罗布尔斯|戈麦斯|劳塔罗·阿科斯塔|尼古拉斯·奥尔西尼|瓦拉尔多|塞瓦略斯
326,1930,37,58666|41209|101118|108654|129511|130120|58764|46350|128067|122278|110422|126313|129510|117504|133256|134538|41206|46005|121293|131332|46641|127920|108451|115545|122687|133394|4747|128068|59519|108655|128069|63697|127918|135226|38516|113529|133380,桑托斯|蒂亚戈·埃莱诺|佩德罗·亨里克|若泽·伊瓦尔多|凯尔文|阿布内|莱昂纳多·西塔迪尼|尼卡奥|克里斯蒂安|维蒂尼奥|雷纳托·凯泽尔|安德松|本托|费利佩·阿吉拉尔|埃杜|卢安帕特里克|乔纳森|马西奥·阿泽韦多|莱奥·戈梅斯|阿尔瓦拉多|费尔南多·卡内森|雷纳尔多|卡洛斯·爱德华多|让德雷|卢卡斯·哈尔特|卡万|路易斯·冈萨雷斯|埃里克|若日尼奥|若昂·佩德罗|布鲁诺·莱特|热乌瓦尼奥|茹利马尔|杰哈|瓦尔特|吉列尔梅·比索利|法比尼奥
327,1931,29,46192|130042|58957|135208|135207|121266|108228|110410|33739|130040|130044|120304|45960|117046|116151|134761|113481|106320|106638|122325|124842|109413|132276|114065|130039|46362|101762|114345|114501,威尔逊|恩里克·韦尔穆特|纳桑·奥塔维奥|纳塔内尔|吉勒墨比罗|乌戈·莫拉|马特乌斯·萨莱斯|马丁·萨拉菲奥雷|拉菲尼亚|路易西尼奥|伊戈尔·热苏斯|阿图尔|鲁道夫|鲁道夫|若纳唐·莱莫斯|卡祖|纳塔恩·席尔瓦|拉蒙·马丁内斯|马特乌斯·加尔德扎尼|马特乌斯·布埃诺|纳塔恩|蒂亚戈·洛佩斯|韦利索尔|杰奥瓦内|萨比诺|雷内·儒尼奥尔|乔瓦尼·奥古斯托|扬·梅德罗·萨塞|罗布松·费尔南德斯
328,1932,27,127885|47324|60786|139722|130126|129629|130041|127887|133585|47870|35204|140764|101576|132449|140485|127883|131747|115060|140864|133635|135281|135283|141487|134942|125343|134537|124287,维托尔·卡埃塔诺|阿莱芒|维克托|卢卡斯|马特乌斯·布鲁内蒂|马特乌斯·内里斯|埃尔耶塞尔|吉列尔梅·马里纳托|卡利尼奥斯|利奥·阿图尔|亚历山德罗|霍纳斯|保罗·里卡多|维托·门德斯|乔纳森|埃利亚斯|吉奥瓦尼·桑托斯|帕特里克|戴维·库恩|巴塞洛斯|达维|尼古拉斯|埃里森|桑谢斯|杜杜|布鲁诺·米歇尔|加布里埃尔·巴尔博萨
329,1933,25,131924|108587|130151|113532|111358|130157|133182|117532|130158|106577|58778|108850|130147|60968|130149|130150|110257|133535|38925|106564|133180|39223|37418|106264|130154,塔德乌|戴维·杜阿尔特|法比奥·桑切斯|沙伊隆|热费尔松|米格尔·费雷拉|布伦诺|凯文·克韦多|维尼修斯|道格拉斯·巴吉奥|费尔南多|马特乌斯|马塞洛·兰热尔|卢康|埃龙|亚戈|胡安·平塔多|维达尔|桑德罗|古斯塔沃·布兰科|丹尼尔|丹尼尔·维拉尔瓦|拉斐尔·穆拉|萨拉扎|拉蒂尼奥
330,1935,27,58771|133505|110061|133495|115083|133504|125356|118717|46089|106575|42680|135339|131926|135331|133496|139905|129955|130096|41198|131911|131907|118951|135333|60963|127959|133501|133499,热费尔松|卡穆塔加|拉斐尔·杜马斯|迪奥戈·埃雷达|布赖恩|雷德尼|特林达德|埃里克|维尼修斯|鲁伊|基萨|雷南|亚戈|巴伊亚|威利安·西莫斯|凯温|德雅万|乔纳森|乔治·恩里克|达达·佩尔蒙特|尤尼奥尔·布里特斯|阿尔瓦罗|吉耶尔莫·派瓦|迭戈·席尔瓦|伊戈尔·米兰达|瓦格纳|卢卡斯·帕拉伊巴
331,1936,31,115188|60960|104506|108510|108855|107526|111205|114993|123719|15329|122724|60757|116168|131990|135148|15430|104488|114590|116158|121349|126884|46413|57438|127955|135152|106615|131988|108835|131991|135149|132946,迈尔松|拉斐尔·蒂埃雷|雅各·迈达纳|阿德列尔森|桑德尔|马尔康|里卡尔迪尼奥|劳尔·普拉塔|马金尼奥斯|蒂亚戈·内维斯|米凯尔|卢安·波利|希科|埃弗顿|卢恰诺|马西奥·阿雷奥|罗纳尔多·恩里克·达席尔瓦|若昂|贝蒂尼奥|布鲁尼奥|马克斯韦尔|罗热里奥|埃尔纳尼|卡洛斯·爱德华多|佩德罗·恩里克|儒尼尼奥·塔瓦雷斯|阿莱桑德罗|马科斯·塞拉托|伊塔洛|马特乌齐尼奥|卢卡斯·韦努托
332,1937,19,128088|135297|135299|107545|135298|117685|108306|135304|128096|123094|63417|109566|135434|135300|130563|135303|135307|133623|135436,卢卡斯·威廉斯|卡洛斯·爱德华多|约翰|博坎|加布里埃尔·戈梅斯|加布里埃尔·富尔塔多|尼克松|梅肯·道格拉斯|鲁安|罗德里戈·卡里奥卡|朱尼奥尔·维索萨|罗纳尔多·恩里克·达席尔瓦|尤里·塞纳|若昂·菲格雷多|马特乌斯·特诺里奥|爱德华多|加布里埃尔·圣地亚哥|内格巴|莱维
