player_id,player_name,team_id
56221,路易斯·阿里加,2501
56223,阿伦·普利多,4033
56224,克雷拉赫,2501
56225,安德鲁·普特纳,2501
56230,鲍里斯·塞库利奇,2473
56231,罗维,2493
56233,米林科维奇,4046
56237,埃里克·霍尔特,2501
56238,埃弗顿·路易斯,2501
56239,安德鲁·塔贝尔,2481
56240,塞古拉,2488
56242,马里耶,2514
56243,萨利纳斯,2514
56244,凯德·考威尔,2514
56245,维加,2514
56246,贾德森,2514
56247,埃里克森,2514
56248,霍森,2514
56249,翁多洛夫斯基,2514
56250,马尔辛科夫斯基,2514
56251,贝尔萨诺,2514
56252,阿拉尼斯,2514
56253,琼维尔特,2514
56254,汤普森,2514
56255,雅各布·阿卡尼里奇,2514
56256,菲耶罗,2514
56257,路易斯·费利佩,2514
56260,洛卡迪亚,4001
56263,亨利·凯斯勒,2493
56289,哈姆·萨尔泽多,2696
56290,萨达尔·巴盖尔,2696
56291,圭尔·梅金,2696
56292,徐铁军,2696
56293,内德·赫明斯,2696
56294,克里斯·多德斯韦尔,2696
56295,刘易斯·图维,2696
56296,加桑·哈姆丹,2696
56297,重田海音,2696
56298,古勒扎尔·塔伊布,2696
56299,马哈茂德·努曼,2696
56300,加桑·萨塔尔,2696
56301,蒂夫·埃利森,2696
56303,贾恩·阿尔布尔兹,2696
56304,萨达尔·卡迈勒丁,2696
56305,基尔·德纳姆,2696
56306,亚古卜·伊斯马特,2696
56307,福森直也,2405
56308,狄奥尼修斯·温斯雷特,2696
56309,车斗晖,2696
56310,阿克巴尔·塔拉勒,2696
56311,威尔夫·比森,2696
56313,兰利·多德,2696
56314,瓦德·阿巴恩,2696
56315,艾默索·蒙德,2696
56316,扎多克·斯坦因,2696
57000,阿尔伯特·阿多马,1327
57004,阿佩尔·波图克,5360
57006,汉森,16
57011,耶塞·约罗宁,18
57025,亚历山德鲁·马克西姆,26
57031,罗伯特·马克,20
57032,米哈尔·朱里什,20
57038,于洋,295
57040,孙可,5184
57043,艾哈迈德·亚辛,5355
57098,安拜皮塔旺,5394
57099,查纳提普·颂克拉辛,1031
57100,纳鲁巴丁·威拉瓦诺敦,1031
57101,皮亚蓬·帕尼乍恭,1493
57103,贾卡拉潘·蓬赛,5403
57119,伊斯兰·斯利马尼,181
57123,穆罕默德·萨拉赫,34
57128,塞雷索·迪耶,1051
57129,马马杜·萨马萨,1809
57132,扎卡里亚·贝尔迪希,5353
57133,亚辛·布努,32
57156,哈巴古伊,5193
57179,伊万·凯佐耶维奇,4302
57185,弗雷迪,1989
57199,菲利佩·费雷拉,2614
57200,蒂亚戈·席尔瓦,133
57205,瓦莱尔·热尔曼,113
57206,马丁·苏尔扎克,415
57207,莱文·库尔扎瓦,114
57208,特里斯坦·丹戈梅,420
57212,热罗姆·福若,407
57213,扬尼克·卡拉斯科,9
57214,马克-奥雷勒·卡亚尔,4123
57225,菲德尔,361
57247,卢瓦斯·迪奥尼,403
57249,比拉马·图雷,180
57252,帕皮·吉洛博吉,5356
57254,阿德里安·特雷贝尔,174
57255,马克西姆·迪佩,221
57256,沙克尔·哈杜尔,406
57257,科菲·吉吉,1363
57258,若尔丹·韦勒图,125
57259,弗朗索瓦·贝吕古,180
57267,拉希德·阿利维,32
57271,若苏埃·阿尔贝,407
57272,洛朗·多斯桑托斯,1528
57279,卢卡斯·拜克尔,1200
57284,马克·迪默斯,117
57287,奥列格·沙托夫,1941
57304,萨迪奥·马内,103
57309,蒂莫西·佩恩,1141
57312,阿卜杜勒·巴巴,1058
57330,劳尔·吉梅内斯,208
57331,巴特·弗里恩茨,351
57340,德尼兹·蒂吕奇,1995
57347,杰雷米·佩贝特,5217
57348,豪梅·科斯塔,267
57349,赫拉德·莫雷诺,7
57350,莫伊·戈麦斯,267
57352,马努·特里格罗斯,267
57353,卡瓦哈尔,109
57371,亚历山大·曼德斯,13
57376,阿纳斯塔西奥斯·基萨斯,1171
57393,马修·莱基,57
57394,米切尔·朗格拉克,57
57402,维埃里尼亚,1212
57405,哈里森·阿富尔,1058
57410,斯坦尼斯拉夫·特茨尔,5189
57411,马塞洛·卡尔内,5137
57413,马捷·维德拉,13
57418,马龙,1247
57419,贝尼特斯,2719
57421,塞瓦斯蒂安·莱顿,2544
57426,陈志钊,4943
57428,杰克逊,5143
57433,弗雷德,100
57438,埃尔纳尼,1936
57530,石毛秀树,2405
57561,托拜厄斯·尼曼,2408
57595,宇贺神友弥,2400
57598,中野嘉大,2398
57607,长谷真太郎,2690
57712,宫本航汰,2405
57844,高桥秀人,2404
57884,斋藤功佑,2407
57886,松井大辅,2407
57888,小林悠,2403
57890,宫代大圣,2403
57891,马里内利,4040
57892,沃尔夫,4040
57893,莫伊拉吉,4040
57894,索萨,4040
57895,普雷迪格,4040
57896,罗德里格斯,4040
57897,卡多佐,4040
57898,布斯塔曼特,4040
57899,加尔马里尼,4040
57900,卡瓦拉罗,4040
57901,莫拉莱斯,4040
57902,博拉诺,4040
57903,卢纳,4040
57904,贝克尔,4040
57905,马尼安,4040
57906,蒙特塞林,4040
57907,卢西亚蒂,4040
57908,阿拉康,4040
57909,泽诺比奥,4040
57910,贾科普齐,4040
57911,普里托,4040
57912,桑索特,4040
57913,加拉多,4040
57914,泰顿,4001
57915,尼克·哈格兰德,4001
57916,安德鲁·古特曼,4001
57917,格雷格·加尔萨,4001
57918,德普拉内,4001
57920,斯坦科,4001
57922,弗兰基·阿马亚,4001
57924,拉肖恩·戴利,4001
57925,斯宾塞·里奇,4001
57927,彭切奇,4033
57928,吉米·麦克劳克林,4001
57930,比克尔,4046
57931,曼尼,2493
57933,约瑟夫-克洛德·吉奥,4001
57934,弗里曼,4033
57935,拉西·拉帕莱宁,2491
57937,罗哈斯,4002
57938,维斯卡拉,4002
57939,弗洛雷斯,4002
57940,卡塔尔迪,4002
57941,多明格斯,4002
57942,古铁雷斯,4002
57943,金特罗斯,4002
57944,豪尔赫·弗洛雷斯,4002
57945,里贝拉,4002
57946,费尔南德斯,4002
57947,卡德纳斯,4002
57948,弗洛雷斯,4002
57949,马沙多,4002
57950,奥维多,4002
57951,阿佐格,4002
57952,阿尔科塞尔,4002
57953,赫尔南,4002
57954,卡斯特利翁,4002
57955,察诺,4002
57956,佩雷拉·迪亚兹,4002
57957,阿里,4002
57958,里克尔梅,4002
57959,阿布雷戈,4002
57962,塞文,4004
57963,比埃拉,4004
57964,卡多索,4004
57965,博卡内格拉,4004
57966,阿多诺,4004
57967,达席尔瓦,4004
57968,埃斯皮诺萨,4004
57969,阿贝卡斯,4004
57970,梅希亚,4004
57971,马丁内斯,4004
57972,米莱西,4004
57973,阿基诺,4004
57974,博加林,4004
57975,卡塞雷斯,4004
57976,里韦罗,4004
57977,佛朗哥,4004
57978,阿马里拉,4004
57979,萨纳布里亚,4004
57980,维拉尔巴,4004
57981,巴雷罗,4004
57982,恩西索,4004
57983,费雷拉,4004
57984,马丁内斯,4004
57985,罗切特,4042
57986,吉列尔莫·森图里翁,4042
57987,奥利弗罗斯,4042
57988,奥里韦拉,4042
57989,科鲁乔,4042
57990,雅克,4042
57991,拉沃尔达,4042
57992,库戈,4042
57993,门德斯,4042
57994,苏亚雷斯,4042
57995,卡斯特罗,4042
57996,内维斯,4042
57997,乔奎因·特拉桑特,4042
57998,卡巴洛,4042
57999,冈萨雷斯,4042
58000,马丁内斯,4042
58001,加西亚,4042
58002,罗德里格斯,4042
58004,奥坎波,4042
58005,特雷扎,4042
58006,阿马拉,4042
58007,雅科布,4042
58010,阿兹科纳,4005
58011,勒吉扎蒙,4005
58012,阿里亚斯,4005
58013,波伦塔,4005
58014,罗隆,4005
58015,阿尔卡拉斯,4005
58016,卡塞雷斯,4005
58017,托雷斯,4005
58018,阿尔塞,4005
58019,德拉克鲁兹,4005
58020,贝尼特斯,4005
58021,奥塔瓦罗,4005
58022,罗隆,4005
58023,马里奥·戈雅,4005
58024,多明戈,4005
58025,罗哈斯,4005
58026,卡瓦列罗,4005
58027,坎迪亚,4005
58028,席尔瓦,4005
58029,费尔南德斯,4005
58030,雷卡尔德,4005
58031,托雷斯,4005
58032,罗哈斯,4005
58033,罗布莱斯,4041
58034,格兰特·利拉德,4041
58040,李阮,2493
58044,亚布洛夫,2480
58046,凯尔·亚当斯,2484
58058,皮诺斯,4003
58059,拉米雷斯,4003
58060,皮埃德拉,4003
58061,洛佩兹,4003
58062,洛尔,4003
58063,塞戈维亚,4003
58064,理查德·申克,4003
58065,阿尔瓦拉多,4003
58066,凯塞多,4003
58067,普雷西亚多,4003
58068,兰达祖里,4003
58069,帕乔,4003
58070,托雷斯,4003
58071,凯塞多,4003
58072,法拉维利,4003
58073,梅拉,4003
58074,格雷罗,4003
58075,奥尔蒂斯,4003
58076,穆里洛,4003
58077,桑切斯,4003
58078,莱顿,4003
58079,加西亚,4003
58080,蒙塔诺,4003
58081,科罗佐,4043
58082,罗德里格斯,4043
58083,坎加,4043
58084,纳扎里诺,4043
58085,卢扎拉加,4043
58086,伯巴诺,4043
58087,诺博亚,4043
58088,维莱兹,4043
58089,梅拉,4043
58090,加塞斯,4043
58091,西福恩特斯,4043
58092,巴罗哈,4043
58093,班格拉,4043
58094,阿莱,4043
58095,杰里·莱昂,4043
58096,波托卡雷罗,4043
58097,奥尔蒂斯,4043
58098,马西亚斯,4043
58099,维拉瓦,4043
58100,罗哈斯,4043
58101,米纳,4043
58102,卡雷诺,4043
58103,科罗佐,4043
58106,弗洛雷斯,4034
58107,比利亚努埃瓦,4034
58108,奥西奥,4034
58109,费雷拉,4034
58110,安德鲁蒂,4034
58111,康特雷拉斯,4034
58112,弗洛雷斯,4034
58113,埃切维里亚,4034
58114,塞利斯,4034
58115,埃尔南德斯,4034
58116,费布雷斯,4034
58117,贝拉斯克斯,4034
58118,埃尔南德斯,4034
58119,里韦罗,4034
58120,马尔多纳多,4034
58121,诺塔罗伯托,4034
58122,卡西亚尼,4034
58123,莫雷诺,4034
58124,席尔瓦,4034
58125,拉米雷斯,4034
58126,卡斯蒂略,4034
58127,布兰科,4034
58128,奥塞,4034
58131,霍尔迪·彼德拉,4035
58132,托尼·克拉维,4035
58133,丹尼尔·查帕罗,4035
58134,奥斯卡·巴列霍,4035
58135,基克·费雷罗,4035
58136,内斯托尔·普伊格科尔维,4035
58137,阿维尔·博伊克斯,4035
58138,唐纳多·阿尔沃斯,4035
58139,弗兰塞斯克·比西奥索,4035
58140,华金·德帕勃罗,4035
58141,埃弗顿·塔皮埃斯,4035
58142,哈拉贝·福尔内,4035
58143,爱德华·加里格斯,4035
58144,伊诺森西奥·马拉尼翁,4035
58145,萨比诺·乌梅特,4035
58146,阿方索·略贝特,4035
58147,鲍·托佩特,4035
58148,埃马尔·卢克,4035
58149,胡安-赫苏斯·穆列拉,4035
58150,桑德罗·隆巴德罗,4035
58151,毛罗·索尔,4035
58152,迈凯尔·鲍里斯,4035
58153,艾米略·苏埃拉,4035
58156,布莱恩·罗威,4036
58157,詹姆斯·穆萨,2695
58158,罗宾·扬松,4036
58159,鲁安,4036
58160,穆蒂尼奥,4036
58161,奥利尔·罗塞尔,4036
58168,兰吉特辛格,2695
58169,米勒,4036
58173,基里·谢尔顿,4033
58181,加巴里尼,4044
58182,纳扎里诺,4044
58183,维维罗斯,4044
58184,科罗佐,4044
58185,凯塞多,4044
58186,奥多涅茨,4044
58187,阿亚拉,4044
58188,克鲁斯,4044
58189,佩尔拉萨,4044
58190,昆特罗,4044
58191,维加,4044
58192,阿尔塞 L.,4044
58193,阿尔西瓦尔,4044
58194,维拉瑞尔,4044
58195,祖尼诺,4044
58196,儒利奥,4044
58197,阿尔塞,4044
58198,贾马,4044
58199,穆尼奥斯,4044
58200,阿吉雷,4044
58201,马丁内斯,4044
58202,梅迪纳,4044
58203,卡尔德隆,4043
58206,乔·威利斯,4037
58207,穆罕默德·特拉奥雷,2488
58217,阿德里安·曾德哈斯,2695
58229,道森,4038
58230,卡多佐,4038
58231,刘易斯,4038
58232,诺维克,4038
58233,卡格尔马赫,4038
58234,切博拉,4038
58235,阿巴斯卡尔,4038
58236,平托斯,4038
58237,冈萨雷斯,4038
58238,皮奎雷斯,4038
58239,特林达德,4038
58240,马蒂亚斯,4038
58241,科雷亚,4038
58242,加加诺,4038
58243,瓦多克斯,4038
58244,福米利亚诺,4038
58245,埃雷拉,4038
58246,奥利维拉,4038
58247,阿尔瓦雷斯,4038
58248,埃斯托扬诺夫,4038
58249,阿科斯塔,4038
58250,乌雷塔维斯卡亚,4038
58251,特兰斯,4038
58254,布拉伊,4045
58255,门多萨,4045
58256,里韦罗斯,4045
58257,达米安·迪亚斯,4045
58258,安古洛,4045
58259,奥约拉,4045
58260,莫利纳,4045
58261,里维拉,4045
58262,卡斯蒂略,4045
58263,科尔曼,4045
58264,米纳,4045
58265,皮纳塔雷斯,4045
58266,昆特罗,4045
58267,艾马尔,4045
58268,蒙塔尼奥,4045
58269,瓦莱西拉,4045
58270,佩内达,4045
58271,普雷西亚多,4045
58272,爱德华·博拉尼奥斯,4045
58273,马丁内斯,4045
58274,阿罗约,4045
58275,阿尔维斯,4045
58276,加布里埃尔·马奎斯,4045
58279,马克·阿维安,4032
58280,阿里茨·安德鲁,4032
58281,阿德里安·兰达尔塞,4032
58282,弗朗西斯科·图列尔,4032
58283,拉蒙·卢纳,4032
58284,贝内迪克托·德帕乌拉,4032
58285,奥斯卡·彼德拉,4032
58286,哈辛托·阿多里茨,4032
58287,霍尔赫·贝尔纳博,4032
58288,贝尼托·德埃斯科韦多,4032
58289,尼古拉斯·多拉多,4032
58290,索洛蒙·安纳亚,4032
58291,萨比诺·莫雷,4032
58292,蒂亚戈·德哈罗,4032
58293,伊拉里奥·桑贝尔,4032
58294,伊万·西尔亚夫,4032
58295,迪达克·桑索尔,4032
58296,约翰·埃兰多,4032
58297,何塞-艾米略·卡皮恩特罗,4032
58298,亚历克斯·马切恩特,4032
58299,克里斯蒂安·贝劳斯特吉,4032
58300,克里斯蒂安·古尔佩希,4032
58301,桑蒂·萨皮科,4032
58302,蒂姆·梅利亚,4033
58303,丰塔斯,4033
58304,马特·贝斯勒,4033
58305,格拉汉姆·苏西,4033
58306,塞思·辛诺维奇,2493
58307,伊莱·桑切斯,4033
58308,古铁雷斯,4033
58309,埃斯皮诺萨,4033
58311,热尔索,4033
58313,约翰·普尔斯卡普,4033
58315,史密斯,4033
58316,路易斯·马丁斯,4033
58317,旺古再因,4033
58318,阿马杜·迪亚,4033
58319,吉安卢卡·布西奥,4033
58320,埃尔南德斯,4033
58322,乌尔塔多,4033
58323,达尼尔·萨洛伊,4033
58324,卡梅隆·杜克,4033
58325,马克西姆·克雷波,4046
58326,兰科·维塞利诺维奇,4046
58328,杰克·内尔温斯基,4046
58329,范德沃夫,4001
58330,拉塞尔·泰伯特,4046
58331,罗斯,4046
58332,弗雷迪·蒙特罗,4046
58333,坦纳·泰斯曼,2483
58334,克里斯蒂安·达霍,4046
58335,里基茨,4046
58337,托马斯·哈萨尔,4046
58339,德里克·科尼利厄斯,4046
58340,贾塞尔·凯米里,4046
58341,梅尔特卡费,4046
58342,奥乌苏,4046
58344,乔治·穆库姆比尔瓦,4046
58345,西蒙·科林,4046
58346,加迪·金达,4033
58347,西奥·贝尔,4046
58348,希门尼斯,4031
58349,苏亚雷斯,4031
58350,桑迪,4031
58351,托西格里,4031
58352,贝内加斯,4031
58353,蒙特罗,4031
58354,森特诺,4031
58355,雷耶斯,4031
58356,冈萨雷斯,4043
58357,阿蓬特,4031
58358,巴卡,4031
58359,巴利维安,4031
58360,奥尔蒂斯,4031
58361,罗萨莱斯,4031
58362,梅利安,4031
58363,维拉罗尔,4031
58364,拉雷多,4031
58365,佩雷斯,4031
58366,托里科,4031
58367,奥法诺,4031
58368,梅尔加,4031
58369,阿拉斯卡塔,4031
58370,波奇,4031
58396,劳尔·费尔南德斯,4000
58397,埃德尔·费尔南德斯,4000
58398,奥托亚,4000
58399,法贾多,4000
58400,门德斯,4000
58401,罗梅罗,4000
58402,费利佩·米索尼斯,4000
58403,雷耶斯,4000
58404,佩雷斯,4000
58405,安格勒斯,4000
58406,列多,4000
58407,索蒂略,4000
58408,昂格尔·阿祖林,4000
58409,泰洛,4000
58410,瓜奇尔,4000
58411,拉夫林,4000
58412,阿兰戈,4000
58413,博拉尔,4000
58414,阿斯托加,4000
58415,马祖达,4000
58416,奥杰达,4000
58417,奥索里奥,4000
58418,古拉特,4000
58419,尹日录,215
58445,吴曦,306
58446,任航,5170
58447,周云,306
58455,吉翔,306
58461,侯森,295
58463,李提香,4943
58464,张稀哲,295
58465,朴成,295
58468,姜涛,295
58489,查里尔·查普伊斯,5401
58491,塔纳萨克·西赛,5395
58492,埃卡差·沙雷,5400
58493,希迪巴·坦冈,1493
58495,阿蒂萨·盖颂,5401
58496,约萨蓬·蒂昂达,1493
58501,特伦特·塞恩斯伯里,57
58503,马修·瑞安,57
58518,提蒂攀·蓬占,4941
58520,阿蒂特·佬沙旺,5402
58522,沙库拉萨,5401
58525,卡沙德·瓦塔亚旺,5405
58531,张成林,4095
58537,陈杰,5168
58544,于睿,4094
58567,赵智勋,5395
58579,阿尔谢尼·洛加绍夫,5298
58587,弗拉基米尔·雷科夫,5201
58594,巴尔托什·贝雷欣斯基,19
58602,多米尼克·弗曼,1230
58610,奥坎·科朱克,130
58616,塞内尔·厄兹巴伊拉克利,130
58617,奥赞·图凡,29
58624,富尔坎·索亚尔普,5356
58629,阿兰,54
58632,马丁·辛特雷格,21
58633,亚历山大·施拉格尔,21
58634,斯特凡·伊尔桑克尔,21
58636,瓦伦蒂诺·拉扎罗,21
58640,埃尔文·祖卡诺维奇,5652
58641,托尼·舒尼奇,1170
58645,埃丁·维什恰,1170
58646,彼得·安克森,1207
58648,卡斯帕·库斯克,1818
58652,丹尼尔·武卡西克,5360
58653,阿尔卡迪乌什·米利克,113
58654,迈克尔·德夫林,1219
58666,桑托斯,1930
58668,马诺埃尔,274
58669,埃德松,5143
58671,克莱伯森,5141
58672,马科斯·吉列尔梅,1252
58674,道格拉斯·库蒂尼奥,5433
58675,马塞洛·西里诺,5168
58676,儒尼尼奥,2450
58681,阿兰·科斯塔,5141
58691,加布里埃尔,110
58692,古斯塔沃,4111
58694,曼苏尔,2391
58704,伊沃,5171
58706,埃尔顿·莱特,191
58707,若伊尔松,4108
58708,马尔隆,5145
58712,埃吉迪奥,1249
58716,尼莱伊,5140
58717,卢卡,1249
58721,吉列尔梅·比特科,2464
58728,拉米罗,1247
58735,伊乌里,2468
58739,费利佩·阿莫里姆,5395
58747,蒂亚戈·门德斯,181
58756,瓦尔特·莱安德罗,1247
58757,茹巴尔,180
58759,加布里埃尔·巴尔博萨,1248
58761,恩里克·多拉多,5171
58764,莱昂纳多·西塔迪尼,1930
58765,卢卡斯·埃万热利斯塔,2459
58771,热费尔松,1935
58775,凯翁,5405
58778,费尔南多,1933
58786,萨米尔,190
58795,马尔隆,1919
58799,热热,5047
58806,米歇尔·道格拉斯,5141
58811,布鲁诺·席尔瓦,2452
58812,丹尼尔,1944
58813,塞萨尔,4086
58818,费鲁任,5142
58820,拉菲尼亚,5139
58821,丹尼斯·穆里洛,5397
58829,阿莱克斯·比达尔,265
58839,何塞·希门尼斯,49
58840,何塞·路易斯·莫拉莱斯,366
58843,阿尔伯托·莫雷诺,267
58845,斯特凡·米特罗维奇,1550
58847,阿德尔兰·桑托斯,1979
58848,罗德里戈·林多索,1252
58849,德尔雷,2643
58852,何塞·卡瓦略,2215
58861,海罗·帕洛米诺,2652
58957,纳桑·奥塔维奥,1931
59142,皮耶罗斯·索特里乌,1171
59143,科斯塔基斯·阿蒂马塔斯,1171
59159,乔纳森·威廉斯,4
59160,乔丹·罗兹,394
59163,费尔南多·乌尔塔多,2547
59169,克里斯蒂安·罗哈斯,2547
59176,巴伦苏埃拉,2699
59178,路易斯·卡夫雷拉,2192
59179,埃里克·普尔加,47
59188,费利佩·莫拉,47
59189,亚历杭德罗·桑切斯,4995
59190,华金·穆尼奥斯,2192
59191,胡安·科尔内霍,2191
59196,迭戈·巴尔德斯,47
59200,奥斯瓦尔多·博索,2192
59206,迭戈·巴列霍斯,2542
59207,塞瓦斯蒂安·赛斯,2546
59214,鲁道夫·冈萨雷斯,2553
59217,萨纽埃萨,5389
59226,加斯东·莱斯卡诺,2191
59229,费尔南多·科尔内霍,2192
59238,爱德华多·法里亚斯,2553
59246,塞普尔韦达,5389
59259,罗莫,2548
59261,克里斯蒂安·比尔切斯,2546
59262,阿尔瓦罗·萨拉萨尔,2192
59265,克劳迪奥·巴埃萨,47
59270,阿列尔·马丁内斯,2546
59273,费尔南多·萨韦德拉,2208
59281,弗朗哥·拉古萨,2553
59291,迭戈·奥雷利亚纳,2547
59292,何塞·穆尼奥斯,5389
59293,马克西米利亚诺·塞拉托,2208
59307,马塞洛·霍尔克拉,2360
59326,巴勃罗·帕拉,2708
59333,克里斯蒂安·奎瓦斯,2545
59336,塞萨尔·富恩特斯,1256
59337,耶尔松·奥帕索,2708
59340,塞瓦斯蒂安·塞斯佩德斯,2553
59354,费利佩·坎波斯,1256
59356,保罗·迪亚斯,47
59359,塞萨尔·巴伦苏埃拉,2208
59362,米格尔·埃斯卡洛纳,5389
59364,莱昂纳多·瓦伦西亚,1256
59389,塞瓦斯蒂安·巴拉斯,2553
59394,罗布尔斯,2547
59397,毛里西奥·维亚纳,2542
59406,豪尔赫·多诺索,2553
59407,奥斯卡·奥帕索,47
59412,克文·巴伦苏埃拉,2542
59414,马里奥·拉雷纳斯,2360
59415,迭戈·桑切斯,2360
59417,马蒂亚斯·纳瓦雷特,2546
59418,托马斯·阿斯塔武鲁阿加,2191
59419,帕特里西奥·鲁维奥,2360
59422,莱安德罗·贝内加斯,2708
59423,马里奥·帕尔多,2553
59433,鲁文·法尔凡,2360
59435,奥蒂兹,5389
59443,贝尔纳多·塞雷索,2699
59445,罗德里戈·埃切维里亚,2208
59450,克劳迪奥·塞普尔韦达,2545
59453,尼古拉斯·戴维·安德拉德,239
59454,拉斐尔·蒙特罗,1600
59458,若日尼奥,12
59465,费代里科·切凯里尼,336
59472,安东尼奥·瓦卡,4229
59474,帕斯夸莱·斯基亚塔雷拉,4232
59476,阿尔贝托·波米尼,4229
59480,卡里姆·拉里比,4225
59481,多梅尼科·贝拉尔迪,12
59483,加埃塔诺·马苏奇,4241
59484,莱奥纳尔多·帕沃莱蒂,320
59486,法比安·沙尔,11
59488,达科·耶夫蒂奇,1941
59493,莫里茨·鲍尔,5200
59496,米夏埃尔·朗,2298
59500,穆罕默德·库利巴利,1956
59501,伊泽特·哈伊罗维奇,1203
59504,史蒂芬 祖贝尔,11
59507,赞纳迪内·儒尼奥尔,1976
59508,希尔韦托·加西亚,5370
59509,比托洛,172
59510,赫塞,364
59519,若日尼奥,1930
59526,巴勃罗,1255
59547,皮埃尔-埃米尔·赫伊别尔,15
59548,卡恩·艾汉,29
59560,尼克拉斯·隆布,128
59564,穆里奇,5185
59565,弋腾,4943
59572,彭欣力,5173
59583,韦斯利·胡特,122
59589,阿里雷扎·贾汉巴赫什,377
59590,萨卡利亚·巴卡利,5216
59595,里奇德利·巴佐尔,252
59596,肯尼·特特,178
59607,威灵顿,5420
59613,卢卡斯·沃登贝尔赫,245
59614,米哈伊尔·哈科恩,2193
59618,约斯特·范阿肯,394
59624,萨米·博叙,2019
59632,亚历山大·特拉伊科夫斯基,261
59633,洛朗·德普瓦特雷,1196
59644,马克·卡斯特利斯,4395
59646,迪米特里奥斯·库尔别利斯,28
59656,巴勃罗·德布拉西斯,4309
59657,阿纳斯塔西奥斯·巴卡塞塔斯,28
59674,斯特凡诺·纳波莱奥尼,5203
59687,迪米特里奥斯·科洛韦齐奥斯,1996
59706,托马什·肯齐奥拉,19
59709,卡罗尔·利内蒂,19
59710,盖尔格·洛夫伦契奇,22
59714,巴里·道格拉斯,176
59715,达菲德·科夫纳茨基,19
59717,武卡什·特奥多尔奇克,2010
59724,宫原和也,2689
59730,卢卡什·尤利什,175
59741,爱德华·索博尔,30
59749,亚尼克·博拉西耶,205
59751,克雷格·康韦,2365
59753,伊恩·维格斯,2622
59760,威尔弗里德·扎哈,382
59766,内森·阿克,10
59767,罗伯特·布拉迪,1
59768,贾克·阿尼克,1987
59771,约瑟夫·罗尔斯,379
59773,卡迪姆·哈里斯,394
59774,格伦·默里,389
59779,哈吉·巴,211
59780,康纳·汤森,399
59786,德怀特·盖尔,106
59793,里斯·希利,221
59796,亚历山德罗斯·戈吉奇,1222
59797,雅各布·墨菲,106
59798,莫贝里-卡尔松,175
59800,以赛亚·布朗,394
59801,尤里·蒂莱曼斯,9
59802,莱安德·登东克尔,9
59803,费德·比科,1765
59806,尚塞尔·姆本巴,192
59813,安德烈亚斯·布哈拉基斯,28
59817,安德烈亚斯·萨马里斯,191
59831,蒂博·佩尔,1200
59832,乔纳森·德拉普拉斯,414
59835,拉斐尔·格雷罗,6
59836,穆哈马杜-纳比·萨尔,2610
59838,纳比尔·费基尔,194
59840,洛朗·阿贝热尔,414
59842,摩根·桑松,107
59847,乌罗什·斯帕伊奇,117
59848,伊萨加·西拉,182
59888,克里斯·伯克,1985
59895,大卫·马绍尔,3
59897,迈克尔·麦克格文,2
59901,冯潇霆,5173
59912,杜桑·库恰克,20
59918,安德雷·埃什琴科,135
59927,菲利佩·凯塞多,122
59933,尼古拉·莫罗济乌克,5354
59934,雷扎·古查内哈德,256
59935,乔治斯·叶夫列姆,1171
59946,奥格年·弗拉涅什,2010
59947,费多尔·斯莫洛夫,271
59949,卡洛斯·桑布拉诺,46
59959,约书亚·金,16
59960,迪乌夫,5452
59965,奥利弗·诺伍德,4194
59966,穆罕默德·贝西奇,177
59972,李学鹏,310
59973,吉米·杜尔马兹,5652
59978,提拉通·汶马丹,1031
59985,马里奥·加夫拉诺维奇,11
59990,巴德拉·桑加雷,1051
59992,亚历山大·索德伦德,5354
59993,埃默松·帕尔米耶里,12
59994,弗洛伦丁·博格巴,219
59995,埃克托·埃雷拉,172
59996,马里奥斯·奥伊科诺穆,1207
59997,诺贝特·真贝尔,4244
59998,尼科洛·布雷根蒂,4234
59999,里卡多·因普罗塔,4232
60000,迭戈·拉克索尔特,49
60002,里卡多·萨波纳拉,1600
60009,费德里科·冈萨雷斯,1238
60016,法夫里西奥·丰塔尼尼,2699
60033,卢卡斯·阿尔韦滕戈,1921
60042,胡安·拉米雷斯,1243
60049,雷纳尔多·雷尼斯,1927
60052,巴斯克斯,2730
60054,劳塔罗·里纳尔迪,2717
60057,霍纳坦·顺克,2717
60059,赫罗尼莫·鲁利,267
60060,杜班·萨帕塔,44
60061,霍纳坦·席尔瓦,4272
60062,圭多·卡里略,361
60066,加斯东·希尔·罗梅罗,2717
60068,华金·科雷亚,122
60071,迭戈·门多萨,1922
60088,圣地亚哥·蒙托亚,5208
60095,胡利安·费尔南德斯,1241
60109,瓦尔特·贝尼特斯,217
60127,胡安·加罗,1922
60128,埃马努埃尔·因苏亚,2717
60132,法夫里西奥·安希莱里,138
60134,费尔南多·苏基,5206
60136,布鲁诺·乌里瓦里,2729
60139,加比里埃尔·格拉西亚尼,2730
60141,安德烈斯·梅林,4995
60143,卢卡斯·阿拉里奥,50
60145,赫罗尼莫·波夫莱特,1244
60154,阿尔瓦拉多,2548
60155,梅萨,2722
60156,马蒂亚斯·伊瓦涅斯,2729
60157,恩佐·卡林斯基,1238
60162,阿兰·鲁伊斯,1921
60163,胡利奥·布法里尼,139
60168,安赫尔·科雷亚,172
60169,康特雷拉斯,2717
60188,毛里西奥·洛略,1927
60195,托比亚斯·菲格罗亚,2547
60197,卢卡斯·梅拉诺,1243
60198,吉多·埃雷拉,5046
60200,费雷拉,1242
60201,伦索·萨拉维亚,50
